연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2013,16,2,01R,⑥ 주은석,② 이용세,③ 박상현,(6) 5.1,"(6) 2.0, (2) 1.6",(6-2) 8.3,(2-6) 3.1,(2-3-6) 2.9,-,-,
2013,16,2,02R,③ 최영재,② 이주영,① 조성인,(3) 2.1,"(3) 1.3, (2) 1.5",(3-2) 6.8,(2-3) 3.0,(1-2-3) 4.5,-,-,
2013,16,2,03R,② 신동길,④ 박민수,① 홍기철,(2) 3.9,"(2) 1.8, (4) 1.1",(2-4) 8.4,(2-4) 3.2,(1-2-4) 3.2,-,-,
2013,16,2,04R,③ 강창효,① 정민수,⑥ 김세원,(3) 3.8,"(3) 1.3, (1) 1.3",(3-1) 6.7,(1-3) 1.7,(1-3-6) 2.6,-,-,
2013,16,2,05R,③ 김민천,⑥ 김정민,① 김재윤,(3) 1.2,"(3) 1.0, (6) 3.1",(3-6) 5.9,(3-6) 5.7,(1-3-6) 8.0,-,-,
2013,16,2,06R,⑤ 손제민,⑥ 전정환,① 송종해,(5) 3.7,"(5) 1.8, (6) 8.0",(5-6) 21.7,(5-6) 18.8,(1-5-6) 30.9,-,-,
2013,16,2,07R,① 김동민,⑥ 김효년,⑤ 전두식,(1) 1.4,"(1) 1.3, (6) 1.9",(1-6) 8.3,(1-6) 5.4,(1-5-6) 18.4,-,-,
2013,16,2,08R,④ 한종석,② 김민길,① 장수영,(4) 2.7,"(4) 1.7, (2) 7.7",(4-2) 38.0,(2-4) 25.6,(1-2-4) 17.7,-,-,
2013,16,2,09R,③ 김선필,① 김도환,⑥ 정종훈,(3) 2.9,"(3) 1.8, (1) 1.2",(3-1) 5.7,(1-3) 2.4,(1-3-6) 9.5,-,-,
2013,16,2,10R,② 이승일,① 박재경,⑥ 임태경,(2) 1.5,"(2) 1.2, (1) 1.7",(2-1) 6.3,(1-2) 4.5,(1-2-6) 24.0,-,-,
2013,16,2,11R,② 주은석,③ 이흥우,① 이택근,(2) 1.1,"(2) 1.0, (3) 3.5",(2-3) 3.6,(2-3) 3.1,(1-2-3) 4.3,-,-,⑥
2013,16,2,12R,③ 김승택,⑤ 이재학,④ 이용세,(3) 31.3,"(3) 9.9, (5) 1.3",(3-5) 87.3,(3-5) 23.6,(3-4-5) 22.6,-,-,
2013,16,2,13R,① 김세원,④ 이태희,② 손제민,(1) 2.4,"(1) 1.2, (4) 2.3",(1-4) 7.5,(1-4) 4.4,(1-2-4) 1.8,-,-,
2013,16,2,14R,⑤ 김민천,③ 안지민,② 김효년,(5) 2.7,"(5) 1.1, (3) 1.5",(5-3) 5.4,(3-5) 2.4,(2-3-5) 2.0,-,-,
2013,16,2,15R,④ 이승일,⑤ 임인섭,⑥ 김재윤,(4) 3.4,"(4) 1.8, (5) 4.9",(4-5) 21.1,(4-5) 16.6,(4-5-6) 57.4,-,-,
2013,16,1,01R,⑤ 안지민,① 강영길,⑥ 김도환,(5) 2.7,"(5) 1.1, (1) 6.3",(5-1) 19.0,(1-5) 12.1,(1-5-6) 13.4,-,-,
2013,16,1,02R,⑥ 이용세,① 강지환,② 손근성,(6) 13.4,"(6) 5.9, (1) 1.1",(6-1) 31.7,(1-6) 12.7,(1-2-6) 11.0,-,-,
2013,16,1,03R,② 오세준,⑥ 최영재,⑤ 송종해,(2) 2.7,"(2) 1.4, (6) 1.8",(2-6) 6.6,(2-6) 4.4,(2-5-6) 15.1,-,-,
2013,16,1,04R,④ 진석현,⑤ 양원준,① 김승택,(4) 1.4,"(4) 1.4, (5) 1.9",(4-5) 5.1,(4-5) 4.7,(1-4-5) 10.1,-,-,
2013,16,1,05R,⑤ 정민수,① 박상현,④ 전정환,(5) 2.0,"(5) 1.1, (1) 2.0",(5-1) 5.0,(1-5) 3.2,(1-4-5) 6.4,-,-,
2013,16,1,06R,① 김선필,② 허명옥,④ 전두식,(1) 2.7,"(1) 1.6, (2) 2.7",(1-2) 15.5,(1-2) 9.1,(1-2-4) 24.0,-,-,
2013,16,1,07R,⑥ 강창효,⑤ 박재경,④ 김효년,(6) 4.4,"(6) 2.5, (5) 6.9",(6-5) 28.9,(5-6) 16.5,(4-5-6) 9.8,-,-,
2013,16,1,08R,③ 정인교,⑥ 김동민,① 정종훈,(3) 2.1,"(3) 1.5, (6) 2.3",(3-6) 5.7,(3-6) 3.4,(1-3-6) 3.2,-,-,
2013,16,1,09R,① 이재학,② 김정민,④ 홍기철,(1) 1.2,"(1) 1.0, (2) 2.7",(1-2) 3.8,(1-2) 3.2,(1-2-4) 5.9,-,-,
2013,16,1,10R,④ 손제민,③ 김도환,① 임인섭,(4) 3.3,"(4) 1.7, (3) 1.6",(4-3) 9.6,(3-4) 3.6,(1-3-4) 4.9,-,-,
2013,16,1,11R,③ 유해광,① 박민수,④ 손근성,(3) 36.0,"(3) 11.9, (1) 1.5",(3-1) 124.6,(1-3) 46.4,(1-3-4) 69.1,-,-,
2013,16,1,12R,① 김민천,⑥ 한종석,② 최영재,(1) 1.3,"(1) 1.0, (6) 3.5",(1-6) 6.2,(1-6) 4.9,(1-2-6) 3.6,-,-,
2013,16,1,13R,③ 정민수,④ 이주영,② 서 휘,(3) 1.8,"(3) 1.3, (4) 2.1",(3-4) 4.8,(3-4) 2.9,(2-3-4) 9.5,-,-,
2013,16,1,14R,② 강창효,④ 이흥우,⑤ 이태희,(2) 1.5,"(2) 1.2, (4) 5.3",(2-4) 13.3,(2-4) 10.9,(2-4-5) 9.4,-,-,
2013,16,1,15R,④ 이재학,② 조현귀,⑥ 김선필,(4) 2.2,"(4) 1.4, (2) 3.9",(4-2) 8.7,(2-4) 6.1,(2-4-6) 11.4,-,-,
2013,15,2,01R,② 경상수,① 류성원,④ 고일수,(2) 1.5,"(2) 1.1, (1) 1.5",(2-1) 3.2,(1-2) 1.9,(1-2-4) 1.9,-,-,
2013,15,2,02R,⑥ 여현창,③ 이경원,① 김민길,(6) 4.0,"(6) 1.9, (3) 2.7",(6-3) 15.0,(3-6) 7.0,(1-3-6) 5.6,-,-,
2013,15,2,03R,③ 민영건,⑤ 길현태,② 유근영,(3) 3.5,"(3) 1.7, (5) 1.4",(3-5) 9.8,(3-5) 4.1,(2-3-5) 13.5,-,-,
2013,15,2,04R,④ 김종목,⑥ 박정아,② 신동열,(4) 2.8,"(4) 1.6, (6) 1.2",(4-6) 6.3,(4-6) 4.3,(2-4-6) 12.1,-,-,
2013,15,2,05R,③ 김종희,⑥ 한 진,① 구본수,(3) 1.4,"(3) 1.0, (6) 1.5",(3-6) 2.3,(3-6) 1.7,(1-3-6) 3.9,-,-,②
2013,15,2,06R,⑤ 어선규,④ 윤영근,③ 손동민,(5) 2.4,"(5) 1.2, (4) 5.9",(5-4) 19.2,(4-5) 13.0,(3-4-5) 12.6,-,-,
2013,15,2,07R,① 김계영,⑤ 안지민,② 정민수,(1) 1.9,"(1) 1.5, (5) 1.2",(1-5) 4.1,(1-5) 2.9,(1-2-5) 1.8,-,-,
2013,15,2,08R,① 김효년,⑤ 류성원,③ 구현구,(1) 1.2,"(1) 1.0, (5) 3.5",(1-5) 4.1,(1-5) 3.4,(1-3-5) 4.6,-,-,
2013,15,2,09R,⑤ 김현철,④ 권현기,⑥ 이태희,(5) 3.2,"(5) 1.3, (4) 3.0",(5-4) 14.7,(4-5) 8.8,(4-5-6) 12.3,-,-,
2013,15,2,10R,⑤ 홍기철,④ 서화모,③ 한 운,(5) 4.9,"(5) 1.8, (4) 1.4",(5-4) 13.4,(4-5) 4.2,(3-4-5) 9.9,-,-,
2013,15,2,11R,⑤ 경상수,⑥ 권명호,① 윤영근,(5) 4.6,"(5) 1.9, (6) 1.2",(5-6) 7.9,(5-6) 3.1,(1-5-6) 3.7,-,-,
2013,15,2,12R,① 안지민,② 박광혁,⑥ 구본수,(1) 1.3,"(1) 1.0, (2) 3.2",(1-2) 5.5,(1-2) 4.1,(1-2-6) 39.1,-,-,
2013,15,2,13R,② 박정아,① 김태규,③ 최광성,(2) 1.3,"(2) 1.0, (1) 5.1",(2-1) 12.1,(1-2) 7.9,(1-2-3) 5.4,-,-,
2013,15,2,14R,④ 배혜민,① 이동준,② 한 진,(4) 3.5,"(4) 1.5, (1) 2.3",(4-1) 12.5,(1-4) 6.7,(1-2-4) 3.2,-,-,
2013,15,2,15R,④ 정민수,③ 김영욱,① 김현철,(4) 4.8,"(4) 1.6, (3) 1.8",(4-3) 11.9,(3-4) 5.6,(1-3-4) 2.2,-,-,
2013,15,1,01R,① 김종목,④ 어선규,③ 박진서,(1) 4.2,"(1) 1.3, (4) 1.0",(1-4) 5.1,(1-4) 1.5,(1-3-4) 6.7,-,-,
2013,15,1,02R,② 여현창,④ 길현태,⑤ 김태규,(2) 1.7,"(2) 1.4, (4) 1.0",(2-4) 4.0,(2-4) 1.8,(2-4-5) 6.4,-,-,
2013,15,1,03R,④ 안지민,① 최광성,⑤ 유근영,(4) 2.3,"(4) 1.1, (1) 1.1",(4-1) 4.1,(1-4) 1.8,(1-4-5) 9.7,-,-,
2013,15,1,04R,① 권명호,⑥ 이동준,③ 김희용,(1) 1.4,"(1) 1.1, (6) 7.1",(1-6) 12.3,(1-6) 10.5,(1-3-6) 13.2,-,-,
2013,15,1,05R,① 정훈민,⑥ 정민수,③ 한 진,(1) 14.1,"(1) 3.6, (6) 2.0",(1-6) 42.0,(1-6) 16.0,(1-3-6) 5.1,-,-,
2013,15,1,06R,⑤ 김효년,③ 이태희,① 김창규,(5) 1.7,"(5) 1.2, (3) 1.3",(5-3) 3.6,(3-5) 2.0,(1-3-5) 2.8,-,-,
2013,15,1,07R,④ 박준호,② 민영건,⑤ 배혜민,(4) 10.7,"(4) 4.4, (2) 1.2",(4-2) 34.8,(2-4) 12.4,(2-4-5) 7.6,-,-,
2013,15,1,08R,⑥ 권일혁,④ 김계영,③ 황이태,(6) 28.9,"(6) 7.9, (4) 1.7",(6-4) 127.3,(4-6) 35.7,(3-4-6) 18.5,-,-,
2013,15,1,09R,④ 김현철,⑤ 구현구,① 이경원,(4) 2.1,"(4) 1.3, (5) 4.2",(4-5) 9.2,(4-5) 7.2,(1-4-5) 7.7,-,-,
2013,15,1,10R,① 김영욱,③ 박정아,② 서화모,(1) 3.0,"(1) 1.7, (3) 1.3",(1-3) 6.6,(1-3) 2.8,(1-2-3) 2.8,-,-,
2013,15,1,11R,① 권현기,⑥ 김종목,④ 여현창,(1) 6.9,"(1) 2.2, (6) 2.0",(1-6) 16.5,(1-6) 9.2,(1-4-6) 3.5,-,-,
2013,15,1,12R,② 어선규,⑥ 이장호,③ 이동준,(2) 1.2,"(2) 1.1, (6) 5.2",(2-6) 8.5,(2-6) 8.1,(2-3-6) 5.3,-,-,
2013,15,1,13R,③ 경상수,① 길현태,④ 강근중,(3) 3.9,"(3) 1.5, (1) 1.1",(3-1) 5.3,(1-3) 1.8,(1-3-4) 7.1,-,-,
2013,15,1,14R,③ 김효년,⑥ 손동민,⑤ 최광성,(3) 1.6,"(3) 1.1, (6) 4.4",(3-6) 9.4,(3-6) 7.6,(3-5-6) 3.5,-,-,
2013,15,1,15R,③ 배혜민,④ 권명호,① 김종희,(3) 3.2,"(3) 1.7, (4) 1.2",(3-4) 6.2,(3-4) 3.2,(1-3-4) 2.1,-,-,
2013,14,2,01R,① 조현귀,② 이미나,⑤ 신동길,(1) 9.7,"(1) 6.0, (2) 1.3",(1-2) 22.3,(1-2) 8.3,(1-2-5) 4.2,-,-,
2013,14,2,02R,⑥ 이재학,② 최재원,④ 이지수,(6) 4.4,"(6) 1.8, (2) 2.3",(6-2) 15.0,(2-6) 6.5,(2-4-6) 13.1,-,-,
2013,14,2,03R,① 김정구,④ 나병창,⑤ 김명진,(1) 1.7,"(1) 1.3, (4) 1.3",(1-4) 5.0,(1-4) 3.0,(1-4-5) 5.4,-,-,
2013,14,2,04R,③ 이주영,④ 유해광,⑤ 진석현,(3) 3.2,"(3) 1.7, (4) 4.6",(3-4) 19.7,(3-4) 15.8,(3-4-5) 9.7,-,-,
2013,14,2,05R,④ 서지혜,⑤ 김세원,③ 윤동오,(4) 2.5,"(4) 1.3, (5) 2.2",(4-5) 6.3,(4-5) 5.0,(3-4-5) 3.3,-,-,
2013,14,2,06R,③ 최영재,⑤ 이용세,④ 김도환,(3) 2.4,"(3) 1.3, (5) 1.4",(3-5) 3.3,(3-5) 2.0,(3-4-5) 5.1,-,-,
2013,14,2,07R,③ 한종석,⑥ 길현태,⑤ 김동민,(3) 2.6,"(3) 1.6, (6) 1.8",(3-6) 8.3,(3-6) 5.0,(3-5-6) 4.4,-,-,
2013,14,2,08R,④ 심상철,② 이종우,⑤ 박종덕,(4) 1.2,"(4) 1.2, (2) 1.5",(4-2) 3.6,(2-4) 2.8,(2-4-5) 2.6,-,-,
2013,14,2,09R,⑤ 김재윤,⑥ 신승지,② 김민천,(5) 18.0,"(5) 5.0, (6) 4.3",(5-6) 70.3,(5-6) 29.2,(2-5-6) 13.7,-,-,
2013,14,2,10R,② 박민수,⑤ 이미나,① 강지환,(2) 2.1,"(2) 1.7, (5) 1.9",(2-5) 5.9,(2-5) 3.5,(1-2-5) 2.1,-,-,
2013,14,2,11R,③ 문주엽,① 이재학,⑤ 강창효,(3) 3.7,"(3) 1.4, (1) 1.0",(3-1) 6.5,(1-3) 1.5,(1-3-5) 2.4,-,-,②
2013,14,2,12R,① 신동길,⑤ 김정구,⑥ 이주영,(1) 1.3,"(1) 1.2, (5) 3.2",(1-5) 5.6,(1-5) 5.1,(1-5-6) 6.8,-,-,
2013,14,2,13R,② 김동민,④ 장영태,⑥ 윤동오,(2) 3.9,"(2) 1.6, (4) 1.1",(2-4) 6.2,(2-4) 2.6,(2-4-6) 5.7,-,-,
2013,14,2,14R,② 진석현,③ 김세원,④ 이택근,(2) 1.8,"(2) 1.2, (3) 1.8",(2-3) 4.3,(2-3) 3.5,(2-3-4) 4.7,-,-,
2013,14,2,15R,③ 길현태,④ 윤영일,⑤ 강지환,(3) 1.6,"(3) 1.2, (4) 2.8",(3-4) 5.8,(3-4) 5.2,(3-4-5) 4.1,-,-,
2013,14,1,01R,① 김동민,④ 이용세,② 유해광,(1) 5.9,"(1) 1.8, (4) 1.1",(1-4) 7.0,(1-4) 2.3,(1-2-4) 2.5,-,-,
2013,14,1,02R,③ 이재학,② 정종훈,⑤ 윤영일,(3) 2.6,"(3) 1.2, (2) 1.4",(3-2) 5.3,(2-3) 2.0,(2-3-5) 3.2,-,-,
2013,14,1,03R,④ 이종한,⑥ 나병창,③ 신승지,(4) 3.4,"(4) 1.8, (6) 2.5",(4-6) 9.9,(4-6) 6.4,(3-4-6) 9.5,-,-,
2013,14,1,04R,② 서지혜,⑥ 강창효,④ 강지환,(2) 1.6,"(2) 1.1, (6) 4.9",(2-6) 10.7,(2-6) 7.5,(2-4-6) 3.7,-,-,
2013,14,1,05R,① 이주영,④ 이미나,⑥ 김경민,(1) 1.5,"(1) 1.1, (4) 2.1",(1-4) 3.4,(1-4) 2.5,(1-4-6) 4.2,-,-,
2013,14,1,06R,⑤ 심상철,① 손근성,⑥ 조현귀,(5) 1.2,"(5) 1.1, (1) 1.6",(5-1) 2.7,(1-5) 2.0,(1-5-6) 5.0,-,-,
2013,14,1,07R,④ 신동길,③ 최재원,① 이택근,(4) 2.5,"(4) 1.4, (3) 5.3",(4-3) 15.9,(3-4) 10.1,(1-3-4) 6.4,-,-,
2013,14,1,08R,① 윤동오,④ 한종석,⑤ 문주엽,(1) 9.2,"(1) 3.0, (4) 2.0",(1-4) 26.8,(1-4) 11.2,(1-4-5) 19.3,-,-,
2013,14,1,09R,① 장영태,③ 오세준,⑤ 허명옥,(1) 1.4,"(1) 1.0, (3) 3.1",(1-3) 4.2,(1-3) 3.1,(1-3-5) 6.1,-,-,
2013,14,1,10R,① 이용세,② 이종한,⑤ 박민수,(1) 2.6,"(1) 1.2, (2) 2.0",(1-2) 5.6,(1-2) 3.8,(1-2-5) 3.8,-,-,
2013,14,1,11R,④ 김동민,⑤ 이종우,⑥ 우진수,(4) 3.2,"(4) 2.5, (5) 3.2",(4-5) 21.0,(4-5) 10.8,(4-5-6) 20.8,-,-,
2013,14,1,12R,① 최영재,③ 김정구,⑤ 서지혜,(1) 2.1,"(1) 1.3, (3) 1.9",(1-3) 4.2,(1-3) 2.5,(1-3-5) 1.8,-,-,
2013,14,1,13R,② 길현태,④ 이주영,⑤ 김도환,(2) 1.7,"(2) 1.2, (4) 1.7",(2-4) 3.3,(2-4) 2.4,(2-4-5) 5.8,-,-,
2013,14,1,14R,② 심상철,④ 김명진,③ 강창효,(2) 1.1,"(2) 1.0, (4) 2.7",(2-4) 4.1,(2-4) 3.6,(2-3-4) 3.0,-,-,
2013,14,1,15R,② 문주엽,⑤ 장영태,④ 박재경,(2) 2.7,"(2) 2.0, (5) 1.3",(2-5) 6.6,(2-5) 3.0,(2-4-5) 6.9,-,-,
2013,13,2,01R,④ 오세준,② 정민수,① 이용세,(4) 11.8,"(4) 3.5, (2) 1.3",(4-2) 22.5,(2-4) 5.4,(1-2-4) 5.7,-,-,
2013,13,2,02R,③ 손지영,② 김민길,④ 주은석,(3) 2.8,"(3) 1.9, (2) 1.4",(3-2) 10.2,(2-3) 4.9,(2-3-4) 3.3,-,-,
2013,13,2,03R,③ 김종목,⑤ 서화모,⑥ 안지민,(3) 9.0,"(3) 4.0, (5) 1.8",(3-5) 31.6,(3-5) 14.0,(3-5-6) 40.5,-,-,
2013,13,2,04R,② 이동준,⑤ 유해광,⑥ 김효년,(2) 4.8,"(2) 2.1, (5) 6.2",(2-5) 34.3,(2-5) 21.5,(2-5-6) 9.4,-,-,
2013,13,2,05R,⑥ 이경원,① 구현구,⑤ 김현철,(6) 13.1,"(6) 7.0, (1) 1.2",(6-1) 46.2,(1-6) 14.7,(1-5-6) 33.1,-,-,
2013,13,2,06R,① 손제민,④ 최광성,⑥ 신동열,(1) 1.5,"(1) 1.1, (4) 3.2",(1-4) 9.2,(1-4) 6.3,(1-4-6) 30.2,-,-,
2013,13,2,07R,① 사재준,④ 김종희,② 권명호,(1) 1.9,"(1) 1.3, (4) 3.6",(1-4) 13.9,(1-4) 9.7,(1-2-4) 16.8,-,-,
2013,13,2,08R,⑤ 김계영,⑥ 서지혜,③ 신동길,(5) 3.3,"(5) 1.6, (6) 3.5",(5-6) 13.0,(5-6) 9.9,(3-5-6) 12.9,-,-,
2013,13,2,09R,③ 장영태,⑥ 손지영,④ 우진수,(3) 5.9,"(3) 2.2, (6) 4.3",(3-6) 34.0,(3-6) 25.6,(3-4-6) 45.6,-,-,
2013,13,2,10R,⑥ 이미나,③ 안지민,② 여현창,(6) 7.1,"(6) 3.2, (3) 2.1",(6-3) 37.0,(3-6) 17.3,(2-3-6) 15.0,-,-,
2013,13,2,11R,③ 김효년,④ 정인교,⑤ 김재윤,(3) 1.6,"(3) 1.1, (4) 1.7",(3-4) 2.8,(3-4) 2.0,(3-4-5) 6.8,-,-,
2013,13,2,12R,④ 정민수,② 최광성,⑤ 이태희,(4) 4.8,"(4) 2.0, (2) 3.8",(4-2) 34.5,(2-4) 21.0,(2-4-5) 29.7,-,-,
2013,13,2,13R,① 길현태,⑥ 최영재,⑤ 김종목,(1) 1.8,"(1) 1.2, (6) 6.5",(1-6) 18.1,(1-6) 12.4,(1-5-6) 25.2,-,-,
2013,13,2,14R,① 이승일,③ 어선규,② 배혜민,(1) 1.9,"(1) 1.5, (3) 1.4",(1-3) 4.7,(1-3) 2.8,(1-2-3) 4.9,-,-,
2013,13,2,15R,① 김민천,④ 구현구,③ 이미나,(1) 2.2,"(1) 1.4, (4) 1.4",(1-4) 5.2,(1-4) 2.9,(1-3-4) 2.9,-,-,
2013,13,1,01R,④ 김민천,② 이창규,⑥ 배혜민,(4) 3.7,"(4) 1.4, (2) 1.6",(4-2) 9.3,(2-4) 3.7,(2-4-6) 7.1,-,-,
2013,13,1,02R,① 경상수,⑥ 최광성,⑤ 이미나,(1) 3.2,"(1) 1.8, (6) 10.5",(1-6) 65.5,(1-6) 50.3,(1-5-6) 31.9,-,-,
2013,13,1,03R,① 한 진,② 손지영,③ 김기한,(1) 1.5,"(1) 1.2, (2) 1.5",(1-2) 3.2,(1-2) 2.0,(1-2-3) 3.9,-,-,
2013,13,1,04R,② 김재윤,⑤ 최재원,⑥ 김승택,(2) 3.0,"(2) 2.1, (5) 2.5",(2-5) 13.8,(2-5) 11.4,(2-5-6) 30.9,-,-,
2013,13,1,05R,③ 손제민,⑥ 김민길,⑤ 안지민,(3) 5.9,"(3) 2.0, (6) 4.2",(3-6) 26.9,(3-6) 18.5,(3-5-6) 23.9,-,-,
2013,13,1,06R,① 김효년,② 김계영,④ 김세원,(1) 1.6,"(1) 1.3, (2) 1.2",(1-2) 3.1,(1-2) 2.1,(1-2-4) 8.3,-,-,
2013,13,1,07R,⑤ 정인교,④ 길현태,⑥ 심상철,(5) 3.7,"(5) 1.6, (4) 1.4",(5-4) 11.9,(4-5) 4.8,(4-5-6) 7.5,-,-,
2013,13,1,08R,① 이승일,④ 사재준,⑤ 정민수,(1) 1.6,"(1) 1.1, (4) 2.6",(1-4) 5.9,(1-4) 4.6,(1-4-5) 6.1,-,-,
2013,13,1,09R,① 어선규,⑤ 문주엽,③ 김도환,(1) 1.1,"(1) 1.0, (5) 3.1",(1-5) 3.5,(1-5) 3.0,(1-3-5) 4.0,-,-,②
2013,13,1,10R,⑥ 구현구,② 최영재,① 서화모,(6) 11.5,"(6) 3.8, (2) 1.7",(6-2) 47.8,(2-6) 20.6,(1-2-6) 10.3,-,-,⑤
2013,13,1,11R,④ 이동준,③ 강지환,② 김종목,(4) 13.5,"(4) 7.7, (3) 5.9",(4-3) 92.9,(3-4) 43.3,(2-3-4) 45.5,-,-,
2013,13,1,12R,③ 배혜민,⑥ 이태희,② 최재원,(3) 3.3,"(3) 1.3, (6) 3.5",(3-6) 23.5,(3-6) 15.2,(2-3-6) 39.6,-,-,
2013,13,1,13R,⑤ 주은석,① 이미나,③ 권명호,(5) 5.4,"(5) 3.6, (1) 1.4",(5-1) 19.4,(1-5) 7.8,(1-3-5) 19.1,-,-,⑥
2013,13,1,14R,④ 이승일,① 문주엽,② 이재학,(4) 1.8,"(4) 1.2, (1) 1.5",(4-1) 5.4,(1-4) 3.5,(1-2-4) 6.4,-,-,
2013,13,1,15R,② 정재훈,① 정민수,⑥ 어선규,(2) 8.1,"(2) 6.7, (1) 2.3",(2-1) 36.4,(1-2) 15.0,(1-2-6) 23.7,-,-,
2013,12,2,01R,③ 신동열,⑥ 여현창,④ 원용관,(3) 3.4,"(3) 2.0, (6) 1.2",(3-6) 8.1,(3-6) 4.1,(3-4-6) 7.9,-,-,
2013,12,2,02R,① 김계영,④ 강창효,② 구현구,(1) 1.6,"(1) 1.2, (4) 1.8",(1-4) 4.4,(1-4) 3.1,(1-2-4) 3.3,-,-,
2013,12,2,03R,⑤ 서화모,③ 서지혜,④ 김현덕,(5) 2.1,"(5) 1.1, (3) 2.5",(5-3) 5.7,(3-5) 3.4,(3-4-5) 9.2,-,-,
2013,12,2,04R,⑥ 유석현,③ 손근성,② 어선규,(6) 10.0,"(6) 4.3, (3) 2.2",(6-3) 74.0,(3-6) 30.9,(2-3-6) 17.4,-,-,
2013,12,2,05R,② 김창규,⑥ 김희용,⑤ 김국흠,(2) 1.7,"(2) 1.2, (6) 5.4",(2-6) 14.6,(2-6) 11.4,(2-5-6) 5.5,-,-,
2013,12,2,06R,⑥ 나병창,① 배혜민,③ 홍기철,(6) 3.5,"(6) 1.5, (1) 1.2",(6-1) 5.7,(1-6) 2.0,(1-3-6) 4.0,-,-,
2013,12,2,07R,② 한 진,⑤ 경상수,⑥ 안지민,(2) 1.7,"(2) 1.3, (5) 6.1",(2-5) 14.0,(2-5) 12.0,(2-5-6) 14.4,-,-,
2013,12,2,08R,⑤ 손동민,⑥ 박민수,① 이현재,(5) 3.1,"(5) 2.1, (6) 2.2",(5-6) 10.6,(5-6) 5.7,(1-5-6) 8.3,-,-,
2013,12,2,09R,⑥ 이종인,① 이지수,⑤ 권일혁,(6) 19.0,"(6) 8.2, (1) 4.7",(6-1) 83.2,(1-6) 46.4,(1-5-6) 38.6,-,-,
2013,12,2,10R,① 이동준,② 강창효,⑥ 김종목,(1) 1.4,"(1) 1.1, (2) 1.8",(1-2) 2.9,(1-2) 2.1,(1-2-6) 2.9,-,-,
2013,12,2,11R,④ 최광성,② 서화모,⑤ 신승지,(4) 9.5,"(4) 4.0, (2) 1.1",(4-2) 20.9,(2-4) 5.6,(2-4-5) 6.1,-,-,
2013,12,2,12R,④ 구현구,① 김국흠,③ 김정구,(4) 8.6,"(4) 3.7, (1) 1.3",(4-1) 16.7,(1-4) 5.3,(1-3-4) 3.6,-,-,
2013,12,2,13R,① 여현창,④ 김계영,③ 권현기,(1) 1.5,"(1) 1.2, (4) 1.2",(1-4) 2.7,(1-4) 2.0,(1-3-4) 3.5,-,-,
2013,12,2,14R,② 나병창,⑤ 이흥우,③ 손동민,(2) 1.5,"(2) 1.0, (5) 7.2",(2-5) 13.8,(2-5) 10.3,(2-3-5) 7.0,-,-,
2013,12,2,15R,① 안지민,⑥ 전두식,④ 배혜민,(1) 2.7,"(1) 2.3, (6) 7.4",(1-6) 28.4,(1-6) 15.5,(1-4-6) 9.3,-,-,
2013,12,1,01R,④ 이지수,① 신승지,③ 이동준,(4) 14.8,"(4) 9.1, (1) 1.6",(4-1) 92.7,(1-4) 25.6,(1-3-4) 6.5,-,-,
2013,12,1,02R,④ 김창규,⑥ 한 운,① 박애리,(4) 2.3,"(4) 1.4, (6) 8.7",(4-6) 14.2,(4-6) 12.1,(1-4-6) 38.5,-,-,
2013,12,1,03R,④ 나병창,① 김희용,② 정인교,(4) 2.1,"(4) 1.1, (1) 2.5",(4-1) 7.8,(1-4) 5.6,(1-2-4) 3.9,-,-,
2013,12,1,04R,③ 여현창,① 손동민,⑤ 구본수,(3) 1.4,"(3) 1.1, (1) 1.9",(3-1) 4.3,(1-3) 3.2,(1-3-5) 4.8,-,-,
2013,12,1,05R,③ 유석현,⑥ 한 진,② 유근영,(3) 12.5,"(3) 5.7, (6) 1.4",(3-6) 38.6,(3-6) 19.2,(2-3-6) 27.0,-,-,
2013,12,1,06R,② 이종인,① 황만주,③ 이흥우,(2) 6.2,"(2) 2.0, (1) 1.6",(2-1) 18.3,(1-2) 7.5,(1-2-3) 20.0,-,-,
2013,12,1,07R,② 김정구,⑤ 김대선,⑥ 김현철,(2) 1.3,"(2) 1.1, (5) 3.4",(2-5) 6.3,(2-5) 5.8,(2-5-6) 6.8,-,-,
2013,12,1,08R,⑤ 이창규,⑥ 구현구,② 권현기,(5) 16.1,"(5) 7.0, (6) 5.6",(5-6) 79.3,(5-6) 42.6,(2-5-6) 52.6,-,-,
2013,12,1,09R,⑥ 이동준,③ 김국흠,② 권일혁,(6) 5.7,"(6) 1.9, (3) 1.3",(6-3) 9.2,(3-6) 2.6,(2-3-6) 3.3,-,-,
2013,12,1,10R,② 임태경,③ 경상수,① 장영태,(2) 5.0,"(2) 2.5, (3) 3.3",(2-3) 35.3,(2-3) 17.5,(1-2-3) 6.8,-,-,
2013,12,1,11R,⑤ 김승택,② 공상희,③ 안지민,(5) 4.7,"(5) 2.4, (2) 1.6",(5-2) 15.7,(2-5) 6.5,(2-3-5) 4.4,-,-,
2013,12,1,12R,② 박민수,③ 어선규,⑥ 허명옥,(2) 2.1,"(2) 1.4, (3) 1.2",(2-3) 4.7,(2-3) 2.5,(2-3-6) 6.5,-,-,
